,Hour,Minutes,Sensor_alpha,Sensor_beta,Sensor_gamma,Sensor_alpha_plus,Sensor_beta_plus,Sensor_gamma_plus,Insect
5616,19,19,56.2525071550385,-226.01264264084762,-149.57354921786188,182.70313434281437,151.37381182448496,-14.249997795175323,0
5617,21,8,9.610419879992405,357.2437934565239,110.71545839853249,-238.30502965853597,-60.26505471155854,-75.44428428508036,1
5618,18,54,-85.6203599259626,-44.05222162620634,146.17753230776586,88.83771310847692,-99.64040300311406,85.42638071847756,0
5619,22,46,108.55495203780177,-53.446716849290034,-8.34307739205168,30.30860177691942,-24.357403351552417,-41.92178002580737,0
5620,21,8,-85.40494196642015,-106.5912895708983,93.9187658742043,54.63600144455698,97.15423372043183,-26.68414601477631,1
5621,21,37,-118.27408998233624,25.60410070681336,31.94373475308186,-36.61435732326996,44.38800101936257,28.87506078916523,1
5622,22,35,-106.8601841812973,-153.36799637602323,146.0566578425221,138.71322724360854,87.67690553615006,-50.203253080321076,0
5623,21,35,-81.2123204271171,-5.927718440374285,-164.06325354425223,-75.70884778340744,39.04649400657756,57.121687860460746,1
5624,22,56,-106.71853151285391,37.58604304039698,64.09724201850142,-1.8987376160833347,96.06770186999744,116.2935237954245,2
5625,11,39,-56.112108857846856,-259.54174981708843,-122.91048472610116,136.65652049052545,-30.179217840182993,-78.23042184695646,0
5626,19,39,-0.6800190491856635,-107.851512870132,83.86725030106903,70.03167673013778,-196.7450179731301,-103.45462300957831,0
5627,22,20,140.74944295356067,-19.5216861063791,-55.69562649756947,57.63648914311984,10.374903429229946,75.05090090740573,0
5628,20,28,30.33241932304768,-225.94801829871352,-140.53225237671683,20.30636117570189,-43.86519153467759,-46.738785329292625,0
5629,21,28,95.77612946219715,5.706758189988759,33.51629973986455,32.05524556495069,79.09852769483126,-221.37414782921567,0
5630,20,53,-66.98743730389161,3.9796464625833305,-279.9714516042437,307.4243836166286,-47.45654073849574,-32.10809706070185,2
5631,21,35,-44.205032320445845,49.541381572439526,49.83040082856711,-64.12538594374888,19.335357791981515,-19.39809114291301,1
5632,19,16,-45.47391881795763,-179.31522576400883,116.1431182318768,226.99721509900365,36.77912461678203,55.29611012382444,0
5633,19,31,1.6231297822935433,-73.23039606397106,-83.13133676876285,81.7887709907856,-64.62451916464565,-26.708701112546084,0
5634,22,31,163.46149259311005,-129.77753629328353,31.592396840120816,19.104772337689734,-186.1137283917645,-27.51791913626704,0
5635,12,11,121.76777060084352,-64.44089522062461,-67.27763275234115,-119.46449944425423,-19.630783065242763,-300.48183450302497,1
5636,21,21,104.09308059642993,-56.82236553834067,-52.84056600544985,-176.0264601148775,4.401319874909054,199.5057236777475,1
5637,21,57,-89.72042382419325,-188.2923055851234,-125.68937138612051,208.1805584412409,30.706428882518743,27.88429250032376,0
5638,19,34,97.54106332293755,243.8247846147239,20.122096224107043,-150.45466367565578,-106.5888003663379,11.765422296038667,0
5639,19,56,133.9724267388391,-61.970609425489265,-51.70418909068288,53.18238311367751,-34.06285841124681,-74.8372778936146,0
5640,22,11,97.48201307451704,-241.25394011103495,-85.16289568459969,217.82979575577235,-139.0284559824423,-39.46581363175208,0
5641,21,11,-204.48726445118885,257.562628905258,145.80726167800614,-180.12303401908255,125.63045537669328,82.82021224747616,1
5642,18,3,75.70535895441877,118.64397894621075,81.65239895633567,24.71544536080021,-5.915022140236107,64.0401219000908,0
5643,21,30,-36.90997820055672,12.927713692787124,-192.5713160087805,-42.99615002097772,-40.22995062911864,109.2210043749037,1
5644,21,37,-69.72089371458564,-129.26895759004933,23.99455247110692,-115.56496468459395,-4.905606159891464,-67.74566719209865,1
5645,22,5,99.81283140140019,-279.0278506569692,-198.66044447104682,204.85859396591513,-185.93999280938675,105.10509470343091,0
5646,21,27,77.10502121445073,-160.49140351630712,79.26073929898638,-130.17538035958262,-106.86313147915992,27.548391862303053,1
5647,18,56,13.171397665426031,20.307387931750686,-207.93288744576452,148.24114574802982,-25.727724042675238,-119.99920083426127,2
5648,21,51,-59.162455779681686,168.9813394840291,4.351605593351904,-89.75082964825181,160.26918477576257,5.670767504718134,0
5649,19,15,-100.01312757273217,-410.1985828820462,-218.1661601360944,226.19687412300675,-0.13194675344118673,171.29167836398582,0
5650,21,12,69.67088335816676,-150.27635854015358,69.02798342412721,-131.92503385190707,100.26806869590332,78.50961186094719,1
5651,21,13,-14.801885417738077,-157.0014958586049,118.85504441076237,214.7035797333832,133.4669441248011,11.633860665122759,0
5652,18,7,-33.03187610977517,-162.68686174203472,-78.22369179861826,177.56058239680704,-134.5388561034878,22.081997675817917,0
5653,19,48,-108.78465862140045,156.82184889158702,-4.198448892814966,-151.42898005257933,39.05649547675644,48.986858537169184,2
5654,19,4,-28.865582954493895,-17.417960469731074,-72.15454479202073,-67.19643336914021,-48.7372848221789,141.14109212836146,2
5655,21,50,8.789296117893823,-10.621295726453306,-142.70234350754123,-128.95409565344536,37.92222490580295,-178.31029295191817,1
5656,18,5,-132.05369833535113,95.16808006402168,-21.850559451400052,-162.61601468298105,-20.470358920337986,85.14146007376404,2
5657,22,16,-38.931664363388386,-103.08860148593479,-111.85766736462692,-110.10152802429482,104.65024798272395,163.13743623462307,0
5658,21,45,109.7728854847811,83.29200423355184,113.53535833211058,-47.78369027251588,151.44765272948223,-7.271404786690992,1
5659,2,5,30.181961646232985,-59.77457166803401,167.51605046673416,255.07888726344615,-12.740275219523959,145.26116506382704,0
5660,21,44,-39.56637893400466,-148.82035201256107,-34.71095394776762,19.620482184229836,37.60525462452072,-43.5408444730496,1
5661,20,41,-149.2491245297621,-112.5142937097325,-41.772043347364196,181.49584199061803,-27.892278914294046,-58.339359437640724,0
5662,20,37,-4.62566732459309,-297.77752563353556,-184.90714036629723,129.18924749444977,-41.31693979105022,77.86432343796517,0
5663,18,31,-93.7986791293926,-62.33743576122378,18.477159467414694,15.07138236981932,-87.99689451115901,-49.1495844915717,0
5664,21,40,41.371351833476446,55.9481968446387,-224.6219969832651,-173.0407515251034,-48.733209917327095,-55.84415385684834,1
5665,21,40,148.5734056015924,145.06044735879783,117.77353281446878,-120.89208617063134,76.35041187738352,131.3965660321665,1
5666,21,59,27.176289705243224,-64.05567460301458,-61.33986736653381,-105.86689437771071,-49.40287218359933,190.43882118540026,1
5667,21,12,76.82623049383167,-44.903610817041056,-126.58103786029768,4.18222797741622,29.54092193411003,45.245738307099614,1
5668,21,36,-89.14523928386842,-190.5343984625408,89.18759186572491,-0.44878897234446047,47.43986776069384,5.740338330477758,1
5669,21,21,-13.70997301542966,-125.35666861032146,4.2519056006696365,-50.50544533370589,-53.48143685750798,-254.53987622122844,1
5670,21,30,-128.90379804733098,145.7618665431266,157.82544325340842,-70.8539834403624,-20.62197362798452,57.14485209098888,1
5671,20,13,-75.89108343687498,-76.22717508762948,-61.73834633878983,115.29152489735024,65.02027318340727,-89.47956307657881,0
5672,21,45,-27.68155136950256,-99.71654727865116,25.293455642733733,22.25624520289048,83.77455948182761,137.59436104861078,1
5673,20,53,-37.77510806409761,-330.79969328610497,222.0196545508651,293.6064608925389,-112.89704708671728,58.159070513180644,0
5674,21,21,64.29772486209276,54.0960363640752,-1.7289681321700057,-78.69890480597293,-206.45832555078752,57.331143981486534,1
5675,23,12,71.6908714859375,66.0234709664092,-230.39438996525283,185.52822734609092,34.29612155011425,250.1105156940532,2
5676,22,14,12.902024695314704,-69.5517424587282,-56.40151824016165,112.1269898889119,-123.01342353805529,-119.01004471841053,0
5677,19,33,-153.71617652124874,-43.328236172029,-8.811167125897601,-30.43157877718279,-36.82538502940442,110.7691616575706,0
5678,23,52,75.68486693818299,91.92276664630089,43.35133010533936,-92.8579525229649,68.26803428550893,-77.76309711493762,2
5679,18,59,-61.646067028551776,-215.51236846389082,-65.60492294009994,96.96472498480806,116.2292355277811,167.6605771120651,0
5680,21,38,166.43789013264717,63.17033674318262,-274.4367462256288,-66.44047990579917,20.50669883350938,91.1863635788555,1
5681,18,33,-58.46791124600955,135.972913826687,-117.74606414871984,122.11835524777446,-221.31330033225916,-73.34034811263406,2
5682,19,51,-132.15333885953623,122.4589359649858,-165.52503356574215,43.10309275619018,7.370312952809864,-4.469592342392744,2
5683,21,11,48.561373588879036,64.61931333784192,61.409050890262826,-64.82906415718422,-77.99365373171192,65.24640143820758,1
5684,20,14,-114.56207985296547,-136.55857203351593,-55.82017918300954,175.46735636512165,-31.8338882603432,-48.55695336736088,0
5685,21,49,158.87083062884503,-179.84410081378425,123.83754109647482,-172.89309342978498,-31.3141747475983,50.26570747631889,1
5686,22,22,-107.6621961515922,33.65278547754791,-13.471264511760229,-6.7635501090544725,-73.80595956092661,125.60853059572091,0
5687,19,0,60.00134874321114,-62.2507753214209,-94.68928791868915,84.61211984561133,24.116697470326123,61.06815036955731,0
5688,22,48,74.87141187740146,-277.0839179906545,-80.04656237320349,234.3636303293274,72.91560988064862,37.98595101646791,0
5689,19,47,-12.12083073903279,-9.513388863151961,119.01311588560996,143.73008760462142,37.88150708298935,-268.7855754703196,0
5690,21,32,149.95230394674903,-70.43315765962518,155.87481870595315,71.61323182785488,75.27583962820526,13.410497771617397,0
5691,21,15,11.228779914652424,-200.0251528891493,-41.243573907665244,58.18358524105813,22.84650921635182,142.70788620716516,1
5692,21,47,83.81693625920761,153.48292467099128,166.56645823378545,-70.05345856670667,-48.93913191278038,-103.12049948418046,1
5693,18,11,112.60195498484893,-104.67638312671306,-15.38172320188249,10.909915935941383,94.40764232003266,13.365330943790143,0
5694,21,28,24.274195272302126,74.16007351034733,125.94048192492417,-34.42087323389387,11.420435314859846,-78.36274112575119,1
5695,19,30,181.29444815770182,-65.01161018271677,-18.352131553080152,-82.6345948018415,52.508483459319436,0.13311725486190398,0
5696,21,43,8.700818128974504,86.91132783465572,69.5481473730082,-80.32032781112179,-10.193607658493981,-7.34563660956305,1
5697,22,55,-85.13846722363941,37.00775612910212,-23.972663298344443,-25.875671336034443,215.04666724000495,86.67302385619729,0
5698,21,4,28.716333779744584,-77.06438219773763,-29.647725656369584,-176.5196635312518,95.49212244983491,-206.26471321259007,1
5699,18,55,100.13991423395329,-168.1095507053471,-82.59586026586805,165.07026189559554,-99.65058525760686,62.58283943577382,0
5700,14,0,-39.48938028638959,157.22488106776615,52.51607202072117,-149.99776142569297,84.64524947362678,112.26862438283736,1
5701,18,40,-24.321727563384325,-85.54314451623009,29.705302170925346,12.819676306111628,-189.82882965388094,-89.59320245219516,0
5702,21,27,-105.65074120011806,-67.14891641731197,-84.16146096615171,-23.710184644746064,100.71707357920073,-49.661295771314215,1
5703,18,11,-93.2308052167954,-200.93545948084332,-158.88677531465007,104.85836731589342,177.66498993363595,83.90754083397331,0
5704,21,15,40.323909085069864,-406.8793113724518,-214.9324856776122,325.0949674761399,-30.93921008451856,107.30565802840243,0
5705,20,21,-58.136889625420196,-42.92841222736003,73.13026192304928,49.52635444607666,83.63609214927395,140.3889165450836,0
5706,21,45,-57.38981678862368,15.221088844187191,-211.13028752868263,-18.362832960954222,5.076873409369727,24.08196224742418,1
5707,13,12,71.0744832953865,23.66584467514179,-170.30539946531658,-210.95368480234157,23.388058595615092,135.0099848923616,1
5708,21,24,36.06938591395888,198.5683760494556,132.39890992058312,-117.455955145154,-145.17547667459866,79.45051488260681,1
5709,21,27,-73.30237132192478,139.42425489852454,37.08077088402448,-134.6794708168095,74.943568992149,-58.99351326391219,1
5710,21,51,61.10185841864432,106.83370577200955,39.794719428559176,-103.96412765597995,181.3872979783742,50.778586839746666,1
5711,19,24,76.20395858705301,133.77328049452666,19.835769099877698,-89.50463666223219,-51.61238047394239,56.65266674460915,0
5712,21,48,18.921988908100275,-41.06884306920311,-15.10184065696687,-36.63828921337584,5.620763453581251,76.0180190547738,1
5713,19,31,-99.34060560587896,115.60512602346445,-136.05558477768687,156.39268613362268,89.45860214107591,-139.9470773588841,2
5714,21,4,53.38469949150684,-121.67036944304192,36.24727549729565,73.6509837484381,156.69034862024301,-5.877154066461757,0
5715,9,1,-13.033585596055305,-62.98206946867489,-91.91352666684296,-55.893629388364054,-42.72747977852319,198.936326099387,1
5716,21,38,-9.120487825470557,-49.02180596860928,47.9522488193073,0.5201488359056095,-99.84915786466102,-138.1904246527971,1
5717,21,7,62.21921682525194,76.50347573330801,65.87162029475495,-91.28085270585026,39.917793719699105,11.968214074247777,1
5718,21,33,-122.72922823861916,227.59456625841716,165.72930474916373,-119.87948647922917,88.5057189140936,243.56205443609548,1
5719,21,11,-56.47683077880375,24.15368802432447,49.496355600769945,-49.839291578590476,192.7660536836095,91.50432228450548,1
5720,22,22,-5.786274098127697,-325.42444597327875,-152.65877209497899,161.91621401123615,116.03566539472581,-27.287618939724815,0
5721,22,21,-14.950724442338146,-4.514133271308374,-47.72746320463006,-47.70773977440825,14.184443918969636,-131.92080315313527,0
5722,21,54,34.093040557173666,-213.19281579650476,125.15973088134531,43.87322502183064,180.8122780095951,-141.33853411989267,0
5723,21,39,-52.42675086243456,-193.55067574627296,28.588404786233014,202.5494228114712,-41.38412369734926,73.90685746437374,1
5724,17,57,-20.08552172775517,-103.06890868363006,27.01987058313236,92.2241435803609,4.475304131587667,-17.911454676493197,0
5725,21,33,161.85743506043698,142.79479312122402,105.5185415844428,-100.31349616664464,-27.012888266036278,146.3281634893438,1
5726,21,23,-133.71671560353667,-228.56142227670847,119.37495751949673,58.46023884588669,-2.9889542535354052,37.534203451638746,1
5727,19,12,40.26304895518384,-172.12668557361823,27.52436760336107,135.0299236862363,-9.839102577815662,-39.777991787481945,0
5728,19,4,134.90285995487795,-35.49982992465524,-60.88340094633901,19.772081509522554,-246.96633872331546,26.927616535002745,0
5729,1,57,-17.67596760802917,-384.98604059147465,-222.08014894081919,245.09883939448952,-67.22038870710166,63.53248631449747,0
5730,21,21,-72.5758412015307,233.18538397764738,14.881010322345878,-201.2447558117989,81.78664756781444,5.81785872409349,1
5731,19,4,12.575854665966235,-34.809595952100295,-158.8771704044305,32.52680081355548,141.09357463012267,-81.70980719069142,2
5732,21,5,-284.2127539615253,-147.71343425806018,-44.15651396529833,87.79695371332585,-128.12379562700823,-159.77204520710316,0
5733,21,51,-23.912403419787694,-27.537268079543054,-28.58695668962631,-7.4574237385951925,85.45172240520655,-232.44016728873177,0
5734,21,43,185.098724232394,135.62659251678818,58.01214847373819,-99.7085015811683,198.5776412506808,43.69945846745271,1
5735,18,51,118.69700074799346,-82.98783101218349,265.0071856206186,241.76371302957466,79.12980408283661,177.38191617546153,0
5736,22,50,-12.241936962023244,-299.04110286425845,-238.63949179983496,136.98063564704478,116.29633778711177,-90.92983747572497,0
5737,21,26,119.44552289594574,-132.91634573458236,38.700757000682714,-111.24883522717752,-82.94531685854716,-108.68427174651968,1
5738,21,57,-180.93259183159083,-85.97885619427264,-33.10420426382023,-112.76760944084685,119.64251225135907,-9.669780658073401,1
5739,18,46,-118.94342108858473,60.89579857524787,67.90320529145164,188.00201988070089,31.09637431784976,80.04077451612773,0
5740,21,23,-124.06540194547814,183.41960111926173,194.08878424943495,-77.43626534252886,178.33975074849954,72.14329809673855,1
5741,21,35,21.745666246255716,-116.10119700026502,68.5689137594596,-147.09735418371463,138.35288104680262,-20.882916462393883,0
5742,2,5,14.655615574152254,107.75072527083584,35.621728665253904,-61.21404705888753,-8.736364963547,-68.33769976595903,2
5743,21,17,37.940292971415055,-196.95431829737683,113.76135249416426,-50.041384629325655,44.547447429877074,22.763518664178065,1
5744,20,4,-25.885500765543462,-83.77555822486774,-76.7455555762006,37.49754878038823,-115.03898069349377,-77.51727397461295,0
5745,21,59,46.26754655794466,-201.68149675356406,112.68749829159393,-20.492047455423457,-41.73715109682977,-167.2909320192985,1
5746,19,41,48.59712903445554,-4.193120117360715,-5.748174633287595,-59.19738996116748,30.968948051308153,40.95191347223776,0
5747,1,50,77.85708379972873,-180.50264075867827,-147.1126768316204,159.25957137970366,114.5314802872546,-107.6696456457253,0
5748,19,22,18.585878535373936,99.59069300236878,67.5714714909996,25.031012391789435,-87.25030365741685,-95.4602084871142,0
5749,21,17,-91.20986993118534,-102.4950026651502,-47.06036264106698,20.54094146145451,49.08801397977577,229.25852035205918,1
5750,18,30,146.56718854415638,104.24643659458572,29.053693538374013,-34.735762166011106,59.22284900828664,-291.76489189577785,0
5751,23,25,-136.3542481356354,193.33301407707958,114.68380763002175,-128.7717012118168,18.90283132148311,-177.02590331950648,1
5752,21,58,-80.01409516400483,-38.032104036324064,-158.37957534594352,52.842833326679404,53.20893874515708,3.315633254764511,1
5753,21,51,21.004378181004167,-35.47508532958867,91.63954029338693,8.970528780539533,212.7278985734559,41.88269707852339,1
5754,22,33,-104.69139701871717,-89.44230874773368,-53.09154923350485,64.09735668057958,80.21129253748457,-79.28709002212506,0
5755,18,53,3.907783120238729,-101.55751617342581,62.30407272171452,15.841456145680166,-218.39938124250446,-30.89338532903935,0
5756,20,46,284.5069211429955,31.150379890165468,122.82314668999233,175.22440980772464,63.22172108104075,-144.69190681711387,0
5757,22,47,83.17585648689104,8.11777337968942,-146.40724883499308,-29.850988283275885,-1.3721118854044565,124.05386537154995,2
5758,20,35,17.46890337557939,-5.280200086981123,-79.77777396163332,-51.774923891179306,-222.5121567873392,-156.58669479533006,0
5759,9,27,-96.55248649469887,3.1100238947210146,-188.60002325887285,174.16265443195806,131.90132505351622,143.02882356260116,2
5760,21,36,-43.88022458695738,140.66389198876362,188.84261742188215,-45.94182134886247,-30.497530887588418,50.47699067517073,1
5761,21,5,-15.904443492121123,-74.70263862731169,-27.474010219874156,-190.43298654889057,26.841038770365603,10.778059399568551,1
5762,22,50,35.397053204852305,-135.24673302301775,119.25507311281949,-24.32634106076569,-176.66746661643776,-99.41160723895533,0
5763,22,43,-26.275218231642583,-116.39566033525752,-80.57150893469853,95.29822815692673,75.64096800837046,-193.37768505168853,0
5764,21,13,-65.17644042180297,146.73909139998278,205.23685663978597,-34.13555876914004,100.7503970497953,-24.830367321008744,1
5765,3,4,86.33797212480235,-24.479786804300524,-144.03207205732355,-32.13220348106762,153.22300846118645,-27.883831815731615,1
5766,19,28,19.70881606215643,-219.4817552504086,-134.89989878330357,112.51463704974383,-26.6318928148534,27.612778549887302,0
5767,21,46,-111.78855362317448,171.9683628624673,28.623436285483773,-41.34094066214673,-126.7596120108865,-49.784846337550896,2
5768,17,53,20.087781172559644,-158.09465148946248,27.329994908009503,40.008083012578034,95.48256454178242,138.5730047294346,1
5769,21,58,101.81149818652133,-18.449045406224652,56.44209838001623,-12.392893230108815,-111.6168112166837,101.55575125767609,1
5770,22,57,191.13899179339708,-117.97558998566177,94.36504571009912,138.1997358886688,38.0138098662629,-177.65962353079934,0
5771,18,6,-3.558288990298076,-18.50966342632323,27.604512666532937,53.676933281530104,48.43386807950954,12.449637038590303,0
5772,21,43,-133.991053725159,-53.582353008927655,61.539527418507255,110.8498685543732,53.32424833366195,106.0646981712972,0
5773,21,19,-17.70122886292455,292.1992763435044,223.0820227519379,-158.75603702750448,23.018821711310448,-56.720923409223644,1
5774,17,31,-36.852722170014005,-182.40609194011657,-142.46062059125023,83.96108782067269,-119.81850680805233,89.04177851474009,0
5775,14,23,64.8929367149577,73.59222877612586,92.58634556370119,-59.031339162793,125.51412154286557,-100.68917499438963,1
5776,3,36,217.3679344189332,-44.13768882678716,-135.8884925855902,14.7414295855537,133.99354214718414,-233.94863312341846,1
5777,21,50,12.848426836781327,-32.281157805673864,54.27294544004748,9.87575831378502,-15.711184942268991,80.67377372702991,1
5778,20,18,-25.907522146525775,-40.92886507128932,-65.17523550492051,-187.50417755451687,121.26399008080908,-83.94232099032021,0
5779,21,19,-124.06955596893225,188.99281896704628,85.5098945796811,-127.95041662996267,34.73006768780124,38.18353319550742,1
5780,22,12,-59.31538799028342,-35.03899869725141,-66.494072646308,-4.781905341798232,-104.65043617647545,-91.10379370565246,0
5781,18,52,-145.0662036870166,-242.94446727226972,-109.66085074683826,125.78003270822155,-12.77237225327306,-40.50097732757405,0
5782,17,54,-59.93639079431233,-6.425348251400931,-14.586782503790285,83.09113032909818,-10.533160221481563,92.70978997051536,0
5783,7,55,-16.559463887036568,18.079338822179846,85.85975938382944,-303.031612745137,42.6124140630283,-30.400781380944935,2
5784,22,33,18.655836763410903,-323.3269183820408,-237.47878958542285,225.62476692641945,-38.19434810044698,-98.63905511944796,0
5785,20,1,48.13637537913256,21.81593472216362,57.298547043717384,196.50534175832067,-19.48962125501799,-183.45457725128367,0
5786,20,46,25.80957261619624,-138.06068720704644,79.87388697406536,9.17113976562387,-12.83583742508718,-117.1368761378284,0
5787,21,24,63.790603355077636,-148.28008546405457,76.75107134149357,-180.73342379074955,48.11342472348125,102.96217239975181,1
5788,21,19,142.97140547503244,-143.03932016714762,29.725580316553078,-46.11317920008749,-110.56729384618198,-25.965304107719216,1
5789,18,27,-139.23984445508034,4.207167539517154,-69.56416231806604,-19.057342534466503,72.89892004804479,15.578273793583994,0
5790,21,5,-108.61526673212252,-77.71632814725888,-52.74792804374515,-72.9927933357728,-49.98977150264276,-49.385548769060954,1
5791,21,19,-28.228665961766673,42.67039405696627,85.5016907717736,-39.04919620438208,-14.292531311160245,79.97496281739927,1
5792,22,4,65.69148030390903,-38.26741484391891,-12.659572262599085,-0.16943840935742527,196.5459132001732,-21.718010077082187,0
5793,18,6,87.5985783043219,147.29458342867042,-64.38620289948507,-99.68858438908595,23.665104684889425,16.125716055510313,0
5794,20,1,28.842385563480487,-178.24706824546232,-172.16371346407433,112.79210120170944,-6.817771076310089,-37.26833058974993,0
5795,21,45,-162.6730116584133,-232.8102029584893,146.089470479328,33.538089967084204,49.968704055038216,166.7156116221023,1
5796,21,58,6.879043952609812,-213.79591658792592,116.00495046560148,15.683278589444893,-4.048475964764661,-84.01770211755836,1
5797,21,0,-111.6369189038618,-100.09475647751347,0.6912484550321452,-146.9094135857955,59.87198159763998,72.47185978007835,1
5798,19,3,-1.547648048320617,-59.934940675417614,225.90212046584384,130.24739502013873,-3.035677930549236,-116.65183568217789,0
5799,21,19,-98.32005839834203,-78.92720695154236,-53.284172489945014,-64.58880104320639,-36.31454943541399,29.28767988821926,1
5800,19,5,185.82651010070532,-218.91037068651374,-168.82808475427495,121.59358246825396,123.88358491106773,-177.86793528656187,0
5801,21,53,-33.276747858996316,-134.243304835157,11.25185305005546,-40.56348467433451,18.757799336370123,-35.984016505117935,1
5802,20,42,-72.40412821610633,135.49138097005115,-56.362427710800574,-29.31117918021323,43.82327251392517,-90.64235599109475,0
5803,18,52,-72.54667443374862,-46.31211349285551,122.17900588514948,-61.784197789006676,127.65602722634087,48.603018167680005,0
5804,22,44,78.48210422594849,-36.15056443685439,3.94988496521983,-1.1692237700629105,-164.59266744360218,-67.45865332822338,0
5805,21,34,-54.381867379455976,-131.90449975684362,-70.91665882625512,76.51937319141358,38.768183906235414,-118.04245293599097,0
5806,21,2,-68.53809606952483,57.58638806044453,-15.72229285639698,-88.19045690419804,123.98353181794992,10.41753200489859,1
5807,21,23,-8.346135939323506,-80.58711315449439,33.23689444887385,-3.9970994196138587,81.81327976600537,-3.818782230805634,1
5808,21,38,-77.17921430859582,-64.70046840674719,-99.17694353131645,6.092995720117999,-25.16263256637849,36.645397676441824,1
5809,21,19,148.12839917249207,72.66319475452106,118.6877785714019,-75.53371417011422,-62.295115735726995,-44.91181822377198,1
5810,21,52,51.71839563647025,5.216693169065911,128.16982492647898,-8.381124133375605,141.12510713279732,-112.6315726206881,1
5811,18,16,4.002990900189147,-249.94372692294934,-82.51372773452228,178.59508993196408,21.56190742462339,-41.22850804274882,0
5812,18,49,27.200003521307913,-2.9894017204762813,2.5910871211143105,153.27440472838916,102.19546335612355,-163.30249047382722,0
5813,21,57,111.35444114694162,-183.28385594531028,-45.331400339493925,40.693215793975135,-12.146398149283275,-52.73021559620403,1
5814,3,1,54.93338198513076,-137.9820421053752,48.66213522837184,44.50300859638388,9.733029423347297,-10.2023168950988,1
5815,19,48,34.47053688917439,25.984459449507142,14.313786114076976,-63.32030067163754,-12.475699511645233,56.21097870556723,2
5816,22,48,-78.75874985405518,-5.006659065617725,0.7987815644464824,-7.218429461384246,-193.1102152715676,-146.75377765611987,0
5817,21,20,-121.18258101633903,85.06999091900546,-5.206617708523464,-121.04867579591144,-8.190050445428529,70.14293121048297,1
5818,21,2,-177.253086897852,16.64393857816897,-192.81597540152268,-105.78947990806311,35.58229910631046,-155.9825868551254,1
5819,21,40,-138.73212957305498,1.6195374765072712,28.44083409187531,-217.75003862483055,-77.08070575657558,-123.9815090580997,2
5820,21,36,-21.04638614747172,158.91970752832276,103.1853642671724,-121.95428082477054,-252.62623289765247,-90.34642779956539,1
5821,21,13,108.20617023441457,-43.31261516411313,-103.50222174460404,-89.14124007718806,-168.95350544113893,-50.13971248951275,1
5822,21,57,35.9953490221638,-200.49241459944142,84.89451228333624,55.94156141740454,-28.591452999046496,-26.974614405703935,1
5823,21,47,69.31842607476531,120.97473717487408,-5.038867573840411,-152.01627469583215,-1.6189397401341856,49.41104325396813,1
5824,22,21,42.44673025003899,25.811783997198685,-54.29261953402153,99.38297061015915,28.3432292953688,-32.503469869667,2
5825,21,50,60.04368950123713,-67.36161251782633,18.028765695806893,-8.931184072047548,-117.51920650179643,66.31312107054322,1
5826,21,45,44.321254236389166,34.95371734313124,-58.94699530727006,11.57656063916842,26.2820167529779,-65.14693371862535,0
5827,18,31,-111.81106422929676,-285.06576170432993,-259.48737617370966,174.8083719059664,-55.99111898466143,-114.0924201307655,0
5828,18,37,63.95280876783874,-53.1953753999586,213.76291722393583,99.75721258333559,77.32969916380277,235.90585314362377,0
5829,18,10,-10.075325721614666,163.45290439190842,-22.44773693172085,-29.15612253237809,-166.765895573438,94.57240057906363,0
5830,21,36,-61.86138715378311,-178.1000724516308,-105.38740888316407,104.33249650370777,176.45167809718868,-27.704052025842334,0
5831,20,55,62.249149117879796,-83.66460532515356,117.02985097932306,95.07239896205938,-13.456424666672175,-28.601349815566877,0
5832,23,44,-63.30508431225791,38.359312016860514,-113.20930580129414,125.25475059784388,14.117499009399815,34.59986640202793,2
5833,20,24,6.070886874523187,45.596249558819444,39.06443779922677,42.39182212268962,-94.53054244285595,-58.5979123282685,0
5834,21,56,-13.110712429127599,-88.06921808717496,-88.6458578282603,177.57395097206066,63.07192591502646,-9.859166187104606,0
5835,21,50,-105.27920549958614,-139.58634792615635,-16.270393885127245,89.52192120094978,48.5551900404059,-184.14644887614492,1
5836,14,20,-168.257924138027,46.14626097497445,-89.56402694232763,57.37650525375102,170.68177794669685,-89.1614449798271,0
5837,21,13,1.5960050884587753,88.32600514210709,88.07666435654077,-70.26552710433023,-84.99184416945944,-149.6926617785828,1
5838,20,40,-13.903960550443612,-22.861919707811083,-188.2065283315426,33.66693031652377,-44.20747967931593,86.94560690562614,2
5839,21,41,-63.62225570783588,-152.38330200438503,132.5896486181247,184.4454961043176,66.61375011874928,-23.262875436080066,0
5840,20,29,13.622497466095606,88.86642108699037,-86.3967091026284,-100.31379888583534,12.94535762890708,111.63416367390464,0
5841,18,48,-83.29473563445401,-119.3722796383208,-128.5952395660158,56.250411772248945,-168.67101967711457,-42.501906199930346,0
5842,18,33,16.59661548803128,-249.18318667502066,-133.59995964649985,303.90643791078196,62.01394698797932,51.137262496397184,0
5843,4,42,92.68246912624394,69.85941157972889,125.88890009588758,-36.54087607340547,-49.209700097809694,-118.14453283166924,1
5844,21,54,15.060696491256367,-217.22663014908602,140.9159336708498,-38.17906501198205,40.33000386606296,13.91351271735476,1
5845,21,37,-118.5477943488344,37.666995869168964,33.73529864788465,-76.27218612494792,118.05719574382726,150.76331901501487,1
5846,21,37,92.354009777419,-67.748877931847,-75.03156796665179,-65.33778169336514,-15.22951067393028,-24.9923332591745,1
